ml_cape,ml_cin,ml_lcl,ml_lfc,mu_cape,mu_cin,mu_lcl,mu_lfc,sb_cape,sb_cin,best_cape,best_cin,cape0_3km,dn_cape,shr6,shr3,shr1,srh3,srh1,STP T03,STP T03 >0,lr0_3km,tmp_sfc,dwp_sfc,rh_sfc,pw,,magnitude
3657,-1.71,773.5,932.25,4289.62,-14.99,,,,-14.99,,,136.43,880.79,37.0749,,14.3286,217.71,107.3,,,5.75,27.97,25.02,,2.28,,1
3657,-1.71,773.5,932.25,4289.62,-14.99,,,,-14.99,,,136.43,880.79,37.0749,,14.3286,217.71,107.3,,,5.75,27.97,25.02,,2.28,,1
2334.88,-1.69,948,948,2799.25,0.01,,,,0.01,,,144.81,903.5,37.0784,,0.914002,87.16,1.78,,,6.75,28.03,21.23,,1.65,,0
1362.38,-2.02,563.25,801.5,1484.88,-6.86,,,,-22.58,,,100.07,430.96,24.747,,11.2808,42.41,3.12,,,5.18,21.14,20.03,,1.7,,0
1362.38,-2.02,563.25,801.5,1484.88,-6.86,,,,-22.58,,,100.07,430.96,24.747,,11.2808,42.41,3.12,,,5.18,21.14,20.03,,1.7,,0
1260.62,-4.15,611.88,858.25,1625.25,-5.65,,,,-5.64,,,189.93,372.56,23.4172,,16.5925,223.28,129.7,,,6,22.74,20.96,,1.79,,0
645.38,-32.84,1455.75,2388.75,910.62,-10.05,,,,-56.81,,,14.62,846.81,16.401,,6.9898,61.33,35.2,,,6.77,30.08,19.8,,1.87,,0
825.12,-38.53,2280.88,2866.75,1079.5,-2.76,,,,-2.76,,,1.31,1087.99,33.4838,,3.14084,19.37,-3.64,,,8.89,30.82,11.27,,1.05,,0
2235.75,-16.05,1494.12,1823,2414.25,-1.18,,,,-1.18,,,145.85,875.92,39.2516,,6.97299,60.06,-8.98,,,8.81,25.06,12.53,,1.07,,0
867.75,-0.89,1121.75,1170.75,1140.38,0.01,,,,0.01,,,77.13,819.45,24.2929,,8.48409,84.22,38.79,,,6.5,29.4,20.83,,1.86,,0
2707.81,-31.83,1115.88,1735.25,3131.5,-36.7,,,,-36.7,,,88.77,1022.42,36.0555,,8.05248,145.13,48.87,,,7.13,24.1,17.67,,1.24,,0
1248.25,-36.55,927.88,1887,1785.12,-38.85,,,,-76.32,,,35.83,677.32,27.6721,,21.3169,131.58,121.02,,,5.79,18.22,15.56,,1.31,,1
394.25,-185.98,1023.75,3092.75,1154.38,-77.07,,,,-94.02,,,0,853.77,35.9842,,11.7557,219.85,107.47,,,5.61,18.16,15.3,,0.97,,1
1569.38,-2.91,541.12,706.25,2342,-1.51,,,,-1.51,,,215.1,439.27,36.2137,,12.2276,187.14,82.76,,,6.2,23.54,22.12,,1.83,,0
2600.5,-0.01,523.5,523.5,3143.62,-2.89,,,,-2.88,,,260.48,685.07,36.2667,,17.4959,164.59,130.35,,,6.43,25.69,23.64,,1.92,,0
2843.88,-0.22,545.62,640.5,3463.62,-2.6,,,,-2.6,,,281.83,725.83,38.1898,,18.8875,199.38,146.7,,,6.12,26.03,24.11,,1.83,,0
1717.38,-15.96,805.38,1250.25,2186.62,-11.34,,,,-55.23,,,193.96,567.99,34.4056,,25.7219,160.63,148.47,,,6.56,25.43,20.99,,1.94,,0
1877.88,-4.34,784,1071.75,2118.38,-3.66,,,,-20.9,,,189.73,757.37,35.3201,,22.9742,211.88,193.24,,,6.58,26.02,21.61,,1.85,,0
1877.88,-4.34,784,1071.75,2118.38,-3.66,,,,-20.9,,,189.73,757.37,35.3201,,22.9742,211.88,193.24,,,6.58,26.02,21.61,,1.85,,0
1458.62,-6.99,756.12,1006,1705.62,0,,,,-34.12,,,162.98,518.69,36.768,,25.6656,248.68,232.36,,,6.42,24.89,20.68,,2,,0
1004.5,-5.74,786.75,1075.75,1267,-0.91,,,,-51.62,,,130.75,281.25,41.6826,,27.5092,248.04,226.83,,,5.91,23.05,19.35,,1.96,,1
243.56,0,563.75,563.75,369.75,-1.18,,,,-1.2,,,60.51,171.79,41.414,,23.3001,168.3,145.11,,,5.42,20.71,19.79,,1.89,,0
482,-3.38,558.5,1155.25,555.5,-0.02,,,,-7.26,,,80.44,229.04,45.8691,,22.411,181.31,152.47,,,5.44,20.87,19.81,,1.92,,1
482,-3.38,558.5,1155.25,555.5,-0.02,,,,-7.26,,,80.44,229.04,45.8691,,22.411,181.31,152.47,,,5.44,20.87,19.81,,1.92,,0
482.38,-0.01,557.5,557.5,709.38,-0.41,,,,-2.51,,,106.92,125.01,24.0812,,18.0831,149.76,106.84,,,5.26,23.93,21.88,,2.22,,1
2338.12,-14.36,1261.62,1509.25,2579,-50.82,,,,-50.83,,,98.75,866.69,34.0241,,12.1142,117.34,36.08,,,6.47,28.51,21.05,,1.73,,0
734.5,-13.01,3093.5,3431,922.75,-47.33,,,,-0.01,,,2.48,1600.93,5.07016,,4.32005,12.88,6.89,,,9.78,38.11,12.27,,1.39,,0
195.25,-2.38,613.25,2222.25,1386.12,0,,,,0,,,26.64,220.99,53.3806,,17.1531,298.67,121.16,,,6.13,24.41,20.87,,1.87,,1
1377.62,-4.23,1132.12,1348.5,1397.38,-6.67,,,,-7.5,,,133.32,756.74,35.2786,,5.76115,114.24,8.94,,,7.59,25.72,17.07,,1.49,,0
2653.88,-31.6,1305.62,1799,3028.62,-79.05,,,,-79.03,,,91.38,942.61,43.9294,,10.4112,193.02,55.77,,,6.83,26.3,19.95,,1.43,,1
2653.88,-31.6,1305.62,1799,3028.62,-79.05,,,,-79.03,,,91.38,942.61,43.9294,,10.4112,193.02,55.77,,,6.83,26.3,19.95,,1.43,,1
1640.88,-0.17,587.5,680,2240,0.01,,,,-0.01,,,165.41,508.76,44.5413,,20.1802,196.1,113.19,,,6.3,26.53,23.31,,2,,0
1127.25,-3.53,761,970,2324.62,-1.67,,,,-12.61,,,83.03,366.94,20.5007,,11.4133,76.66,51.88,,,5.46,25.66,24.62,,2.31,,0
1876.5,-2.31,781.5,909.5,2331.25,-6.76,,,,-6.76,,,133.04,575.6,24.8674,,14.8935,81.38,30.09,,,6.14,26.05,21.88,,1.93,,1
1.5,-457.54,441.25,441.25,1193.88,-3.29,,,,-589.04,,,1.5,508.3,36.9666,,21.4537,157.4,84.81,,,3.65,19.14,17.46,,1.79,,1
541.25,-86.35,470.38,3431.5,1380.5,-0.01,,,,-28.01,,,5.55,413.67,31.8021,,18.4869,86.96,58.02,,,4.75,22.55,20.61,,1.86,,1
32.94,-397.38,438.88,4780.25,1595,-0.42,,,,-9999,,,0.62,543.27,33.5815,,23.5323,140.37,93.79,,,3.6,19.09,17.43,,1.9,,0
661.69,-0.89,1001.25,1131,979.38,-5.76,,,,-5.75,,,91.84,965.75,44.4491,,8.97579,30.46,-11.6,,,6.71,22.75,16.62,,1.29,,0
582.25,0,551.88,599.25,748.75,-2.28,,,,-2.28,,,91.4,355.21,24.8742,,22.8612,201.77,138.56,,,5.89,21.14,19.51,,1.75,,0
52.69,-111.31,469.25,469.25,1598.88,0,,,,-0.01,,,52.7,36.22,29.8126,,21.4459,284.35,179.69,,,5.01,24.2,23.3,,2.18,,2
1278.25,-4.41,1462,1560.25,1904.88,0,,,,0,,,129.13,779.31,5.66613,,5.53383,12.76,1.99,,,8.57,31.89,18.96,,1.76,,0
1938.06,-3.21,1206.62,1206.5,2555.88,0,,,,0,,,184.45,731.4,8.21161,,5.02589,18.21,0.39,,,8.08,30.21,20.69,,1.85,,0
1648.44,-0.44,574.31,713.75,2389.75,-1.11,,,,-1.11,,,179.19,566.51,6.35437,,14.4981,57.91,48.83,,,5.32,26.88,24.9,,2.37,,0
133,-5.65,413.25,2784.5,862.38,-0.01,,,,0.01,,,38.85,24.01,46.3349,,28.0273,325.52,220.71,,,5.09,22.88,22.55,,2.2,,0
133,-5.65,413.25,2784.5,862.38,-0.01,,,,0.01,,,38.85,24.01,46.3349,,28.0273,325.52,220.71,,,5.09,22.88,22.55,,2.2,,0
182.38,0,539.25,539.25,521.12,-0.2,,,,-0.21,,,59.08,110.4,43.0988,,25.3914,378.47,195.55,,,5.39,22.31,21.32,,2.06,,1
1086.69,-7.74,771.25,2153,2258.25,-4.26,,,,-4.26,,,20.88,635.97,28.8444,,10.2059,15.1,-24.6,,,5.22,27.17,24.32,,1.85,,0
1300.06,-5.95,1208.81,1517.5,1489,-1.42,,,,-1.42,,,101.7,630.08,34.5896,,6.15094,132.08,31.74,,,7.94,24.43,15.12,,1.27,,0
604.62,-5.08,1041.5,1233.75,1224,0.01,,,,0.01,,,68.16,553.65,26.1589,,6.53644,57.84,22.64,,,7.58,18.61,10.43,,0.61,,0
1661.69,-1.22,1220.5,1270.75,1902,-15.14,,,,0,,,101.16,974.97,16.3046,,2.81301,-13.68,-7.12,,,7.31,28,17.28,,1.3,,0
539,-10.59,1067,1362.5,754.25,-5.35,,,,-63.38,,,113.57,332.86,28.5265,,3.9981,90.09,15.19,,,7.21,12.75,6.35,,0.71,,0
305.19,-1.72,547.19,547.25,1080.88,0,,,,-0.01,,,88.82,327.3,29.3007,,19.5944,143.64,123,,,6.49,19.01,16.17,,1.18,,0
250.44,-0.01,463.56,463.5,834.31,0.01,,,,-0.01,,,68.42,291.52,40.7003,,21.3473,169.92,141.5,,,6.07,16.89,15.96,,1.17,,0
250.44,-0.01,463.56,463.5,834.31,0.01,,,,-0.01,,,68.42,291.52,40.7003,,21.3473,169.92,141.5,,,6.07,16.89,15.96,,1.17,,0
286.38,-0.02,474.94,521.75,609.38,0,,,,0.01,,,112.54,178.28,42.2977,,23.3755,198.07,142.26,,,6.03,16.73,15.74,,1.21,,0
286.38,-0.02,474.94,521.75,609.38,0,,,,0.01,,,112.54,178.28,42.2977,,23.3755,198.07,142.26,,,6.03,16.73,15.74,,1.21,,0
307.38,0.01,482.69,482.75,575.88,0,,,,0.01,,,115.69,233.57,52.4396,,26.0059,291.56,204.47,,,6.02,16.87,15.99,,1.19,,0
340.5,-3.03,528.31,769.25,494.38,-5.63,,,,-8.05,,,136.01,209.14,44.6633,,30.8208,336,271.01,,,5.72,16.97,16.15,,1.23,,0
616.53,-2.16,610.62,766,1066.25,-3.2,,,,-3.23,,,158.83,526.77,31.2636,,20.2203,126.34,132.75,,,5.63,24.56,23.25,,1.99,,0
240.62,-2.77,520.88,556.75,352.75,0.01,,,,-7.06,,,116.4,84.16,34.7427,,28.999,253.89,200.76,,,5.24,23.17,21.84,,2.25,,0
247.12,-0.62,444.12,543.5,793.25,0,,,,-0.01,,,133.23,40.52,52.133,,31.6702,344.96,243.69,,,5.35,24.11,23.24,,2.32,,0
513.44,-35.59,522.56,2866,1485.12,0,,,,0.01,,,3.65,453.37,35.2467,,26.1178,252.03,167.97,,,5.11,21.96,21.22,,1.72,,0
806.88,0,481.38,481.25,2022.75,0,,,,0,,,115.09,439.52,49.4069,,26.5113,257.15,174.04,,,5.74,23.45,22.98,,2,,2
786.5,-2.34,601.62,601.5,2201.88,-0.23,,,,-0.23,,,71.72,272.09,31.6653,,32.9885,380.46,262.05,,,5.58,25.95,24.1,,2.27,,1
719.12,-2.59,751.06,798.75,2700.38,0,,,,0,,,98.95,226.09,30.9104,,28.4789,297.43,199.71,,,5.74,26.38,24.65,,2.2,,0
1292.25,-0.12,615.62,757.5,2684.12,-0.01,,,,-0.01,,,169.86,537.62,51.1627,,38.3792,538.23,340.33,,,6.06,24.83,23.69,,2.04,,2
907.19,0.01,527.06,573.75,2016.25,-0.01,,,,-0.01,,,179.11,327.87,47.029,,40.2603,522.45,367.95,,,6.1,23.41,22.53,,1.95,,1
907.19,0.01,527.06,573.75,2016.25,-0.01,,,,-0.01,,,179.11,327.87,47.029,,40.2603,522.45,367.95,,,6.1,23.41,22.53,,1.95,,1
862.62,0,417.12,417,2136.5,0.01,,,,-0.42,,,63.45,313.87,41.7933,,30.3838,304.31,294.73,,,5.04,24.92,24.44,,2.35,,1
613.62,-15.9,442,2610.5,1229.5,-1.06,,,,-3.61,,,31.98,260.28,40.9397,,40.4854,483.83,403.64,,,4.83,24.27,23.09,,2.28,,0
613.62,-15.9,442,2610.5,1229.5,-1.06,,,,-3.61,,,31.98,260.28,40.9397,,40.4854,483.83,403.64,,,4.83,24.27,23.09,,2.28,,0
613.62,-15.9,442,2610.5,1229.5,-1.06,,,,-3.61,,,31.98,260.28,40.9397,,40.4854,483.83,403.64,,,4.83,24.27,23.09,,2.28,,0
605,0,437.5,437.5,1042.12,-0.22,,,,-2.55,,,58.1,248.69,38.496,,40.4617,420.82,348.84,,,5,23.99,22.59,,2.25,,1
605,0,437.5,437.5,1042.12,-0.22,,,,-2.55,,,58.1,248.69,38.496,,40.4617,420.82,348.84,,,5,23.99,22.59,,2.25,,1
637.44,0,468,468,1173.19,0,,,,-2.68,,,53.52,173.81,38.753,,38.6332,427.38,337.67,,,5.09,24.2,22.99,,2.33,,0
605,0,437.5,437.5,1042.12,-0.22,,,,-2.55,,,58.1,248.69,38.496,,40.4617,420.82,348.84,,,5,23.99,22.59,,2.25,,2
318.81,-2.91,433.38,2646.5,561.88,0,,,,-8.27,,,18.47,162.87,38.07,,38.5157,414.79,290.47,,,4.81,23.01,21.85,,2.29,,0
605,0,437.5,437.5,1042.12,-0.22,,,,-2.55,,,58.1,248.69,38.496,,40.4617,420.82,348.84,,,5,23.99,22.59,,2.25,,2
637.44,0,468,468,1173.19,0,,,,-2.68,,,53.52,173.81,38.753,,38.6332,427.38,337.67,,,5.09,24.2,22.99,,2.33,,2
0,-9999,572.75,-9999,149.88,-1.47,,,,-155.25,,,0,18.74,46.4688,,39.3357,480.69,378.03,,,4.32,21.1,20.41,,2.14,,1
423.19,-0.75,435.38,554.5,731.38,-1.57,,,,-3.38,,,58.34,210.02,40.2793,,39.8961,422.28,338.44,,,4.97,23.57,22.5,,2.27,,0
1.44,-139.72,378.44,378.5,163.75,-0.62,,,,-9999,,,1.44,283.64,54.7979,,43.1978,548.11,395.79,,,4.13,20.54,20.18,,2.15,,1
622.69,0.01,460.62,460.5,1366.62,0,,,,0.01,,,55.77,269.45,50.8801,,36.8672,433,372.08,,,5.1,25.03,23.37,,2.25,,1
463.25,-14.66,588.88,2859.5,930.62,0,,,,-3.4,,,7.45,426.88,50.4364,,34.1609,372.72,278.14,,,4.98,24.38,22.03,,2.28,,1
214.31,-42.28,444.62,3158,707.88,0,,,,-90.24,,,3.83,235.54,51.7892,,37.3997,420.44,320.92,,,4.54,22.56,21.02,,2.25,,0
336.62,-25.52,477.62,3156,709.25,-0.16,,,,-58.02,,,2.03,236.77,39.778,,32.8636,251.57,203.63,,,4.61,23.54,21.89,,2.42,,0
98.94,-115.77,556.75,3699.5,749,0,,,,-94.18,,,3.04,200.24,49.9229,,35.0274,490.26,364.84,,,4.32,22.59,21.4,,2.31,,0
98.94,-115.77,556.75,3699.5,749,0,,,,-94.18,,,3.04,200.24,49.9229,,35.0274,490.26,364.84,,,4.32,22.59,21.4,,2.31,,0
589,-11.99,480.5,1717.5,1157,0,,,,0.01,,,25.04,473.36,46.8751,,32.8348,366.13,309.95,,,4.93,25.3,23.19,,2.29,,1
496.31,0.01,527.5,527.5,780.88,0,,,,0,,,120.32,648.96,41.6142,,17.683,177.51,109.71,,,5.26,25.12,22.81,,1.91,,0
512.06,-0.01,523.5,523.5,1147.38,0.01,,,,0,,,148.3,596.66,44.7813,,17.6337,193.9,118.93,,,5.63,25.44,22.77,,1.9,,0
443.94,-0.03,526,576,1260.62,0,,,,0.01,,,58.59,160.49,39.2756,,23.449,173.73,120.19,,,5.52,25.92,23.27,,2.37,,1
375.5,-0.01,568.25,568.25,1515.62,0.01,,,,0,,,80.45,51.44,47.516,,27.6801,186.18,113.05,,,5.21,24.52,23.46,,2.31,,0
715.5,-0.91,691,737.75,1637.88,0,,,,-0.01,,,78.16,208.7,37.1171,,18.6102,113.81,64.09,,,6.13,27.64,22.84,,2.3,,0
1644.44,-2.1,774.38,869.5,2418.25,-0.09,,,,-0.08,,,220.42,387.89,46.2864,,23.4517,197.26,107.92,,,6.7,28.15,23.51,,2.21,,1
1644.44,-2.1,774.38,869.5,2418.25,-0.09,,,,-0.08,,,220.42,387.89,46.2864,,23.4517,197.26,107.92,,,6.7,28.15,23.51,,2.21,,1
120.62,-31.7,396.62,2820.75,563.88,-0.01,,,,0,,,5.91,747.57,68.2514,,23.8402,167.48,91.34,,,5.07,19.68,20.06,,1.54,,0
1777.62,0.01,794.88,843,2483.38,-1.38,,,,-1.39,,,84.16,610.12,57.5364,,26.9267,230.42,224.55,,,6.39,26.78,22.28,,1.91,,0
278.25,-42.9,517.12,2641,682,-1.87,,,,-136.75,,,2.38,555.73,52.6331,,35.952,489.18,386.1,,,4.8,22.31,19.88,,1.89,,1
13.81,-83.9,499.5,3120.75,82.44,-4.75,,,,-40.19,,,8.48,120.77,88.9536,,34.8015,319.03,270.18,,,5.58,18.29,15.8,,1.47,,0
1.5,-119.47,479,576.25,18.62,-2.28,,,,-9999,,,1.49,39.97,78.0819,,44.4564,373.32,353.46,,,4.86,16.26,14.54,,1.42,,1
3.19,-89.53,477,477,27.81,-1.85,,,,-88.96,,,3.2,80.44,77.7836,,43.5488,320.77,311.91,,,5.33,17.73,15.4,,1.42,,0
602.5,-0.01,486.38,486.25,925.75,-0.12,,,,-0.14,,,127.24,476.61,90.9392,,23.9996,209.5,154.74,,,6.38,17.05,15.75,,1.06,,0
513.5,-5.42,590,1858.75,661.62,-0.02,,,,-30.74,,,38.27,539.49,67.9936,,25.4319,284.4,250.07,,,6.02,14.56,13.54,,1.07,,1
513.5,-5.42,590,1858.75,661.62,-0.02,,,,-30.74,,,38.27,539.49,67.9936,,25.4319,284.4,250.07,,,6.02,14.56,13.54,,1.07,,1
400.38,-6.52,760.5,1185.25,580.25,-0.94,,,,-46.54,,,120.48,483.02,71.8073,,28.8938,115.24,104.09,,,6.66,16.08,13.28,,1.03,,0
400.38,-6.52,760.5,1185.25,580.25,-0.94,,,,-46.54,,,120.48,483.02,71.8073,,28.8938,115.24,104.09,,,6.66,16.08,13.28,,1.03,,1
400.38,-6.52,760.5,1185.25,580.25,-0.94,,,,-46.54,,,120.48,483.02,71.8073,,28.8938,115.24,104.09,,,6.66,16.08,13.28,,1.03,,1
431.88,-0.8,613.38,672,723.38,0,,,,-24.29,,,67.1,500.52,70.781,,28.6028,230.1,193.22,,,6.35,15.88,13.43,,1.11,,1
641.12,-1.67,744.38,847.5,820.38,-0.34,,,,-0.36,,,113.73,708.14,97.9003,,41.0105,354.49,306.29,,,6.78,20.37,15.09,,1.06,,0
186.12,-30.89,529.12,2756,345.62,-0.19,,,,-39.86,,,3.7,500.42,51.7873,,15.2979,198.04,133.26,,,5.6,13.69,12.99,,1.08,,0
507.75,-9.11,588.25,1310.25,654.5,-0.78,,,,-31.23,,,131.79,701.3,90.6326,,40.0316,307.13,273.97,,,6.62,17.27,14.12,,1.04,,0
507.75,-9.11,588.25,1310.25,654.5,-0.78,,,,-31.23,,,131.79,701.3,90.6326,,40.0316,307.13,273.97,,,6.62,17.27,14.12,,1.04,,1
453,-6.74,528.75,1558.5,662.12,0,,,,-23.98,,,67.48,709.83,86.4335,,37.2523,361.65,323.84,,,6.57,16.79,13.66,,1.07,,0
409.75,-10.92,514,2331.25,556.5,0,,,,-5.61,,,28.96,720.67,79.3047,,30.2061,287.74,250.11,,,6.5,16.57,13.81,,1.09,,1
409.75,-10.92,514,2331.25,556.5,0,,,,-5.61,,,28.96,720.67,79.3047,,30.2061,287.74,250.11,,,6.5,16.57,13.81,,1.09,,0
373,-14.11,698.62,1872.5,591.5,-0.44,,,,-30.82,,,14.16,662.77,97.2829,,45.8906,429.74,398.45,,,6.14,18.45,13.58,,1.02,,0
374.12,-13.3,446,2357.5,607.12,0,,,,-0.39,,,24.55,621.33,64.5598,,16.2801,195.13,138.32,,,6.25,15.85,14.04,,1.11,,0
318.75,-29.89,512.25,2591,534.62,-0.06,,,,-17.7,,,14.84,658.83,77.1953,,24.99,242.48,202.73,,,6.24,16.08,13.59,,1.1,,1
437.31,-11.98,626.75,1480,517.88,-10.84,,,,-10.84,,,72.5,532.25,91.6185,,35.825,359.58,285.19,,,6.61,17.66,14.77,,1.13,,2
418.81,-27.89,635.25,1776,523.12,-10.65,,,,-45.56,,,55.39,576.25,78.656,,33.1461,414.22,364.71,,,6.55,16.78,13.26,,1.1,,0
386.5,-26.1,644,2031.25,522.75,-0.65,,,,-51.43,,,40.84,587.53,94.7686,,38.1468,441.53,373.88,,,6.3,17.07,13.69,,1.14,,2
410.12,-45.01,640,2072.75,711.5,-1.03,,,,-82.99,,,39.91,659.43,88.5134,,33.582,407.06,371.43,,,6.21,16.51,13.4,,1.1,,1
193.75,-42.39,449.62,2347,408.38,-0.59,,,,-120.11,,,14.55,300.4,71.4094,,33.5577,483.62,407.51,,,5.41,14.12,13.07,,1.16,,0
259.81,-32.96,584.62,2360,541.62,-0.03,,,,-61.27,,,12.46,574.77,82.5931,,36.3122,529.95,447.71,,,5.72,16.12,13.77,,1.14,,0
259.81,-32.96,584.62,2360,541.62,-0.03,,,,-61.27,,,12.46,574.77,82.5931,,36.3122,529.95,447.71,,,5.72,16.12,13.77,,1.14,,1
218.25,-5.58,505.88,2066.75,263.75,-0.21,,,,-32.96,,,34.8,306.09,68.6305,,33.9671,469.39,390.48,,,5.77,15.17,13.76,,1.19,,2
218.25,-5.58,505.88,2066.75,263.75,-0.21,,,,-32.96,,,34.8,306.09,68.6305,,33.9671,469.39,390.48,,,5.77,15.17,13.76,,1.19,,0
259.81,-32.96,584.62,2360,541.62,-0.03,,,,-61.27,,,12.46,574.77,82.5931,,36.3122,529.95,447.71,,,5.72,16.12,13.77,,1.14,,1
174.69,-3.86,722.75,1397.25,281.12,0,,,,0.01,,,53.66,492.12,83.3735,,35.0629,351.5,260.2,,,6.67,19.32,13.98,,1.14,,1
0,-9999,693.88,-9999,446.56,-0.02,,,,-9999,,,0,300.96,79.7203,,33.858,472.92,420.88,,,5.19,16.26,11.04,,1.19,,1
0,-9999,693.88,-9999,446.56,-0.02,,,,-9999,,,0,300.96,79.7203,,33.858,472.92,420.88,,,5.19,16.26,11.04,,1.19,,0
0,-9999,668.62,-9999,353.12,-0.02,,,,-9999,,,0,306.8,85.0486,,38.0202,578.14,503.4,,,5.42,16.2,11.3,,1.17,,1
475.59,-0.71,701.5,786.75,737.62,-3.86,,,,-3.85,,,134.63,301.88,26.5978,,17.3574,90.62,39.62,,,7.17,13.56,10.39,,0.71,,1
989.44,-6.36,1269.19,1378,1029.56,-28.12,,,,-28.13,,,152.59,773.8,55.0236,,18.3002,188.5,105.28,,,7.81,19.76,11.06,,0.86,,0
823.19,-18.43,1055.5,1481,926.19,-1.25,,,,-78.83,,,95.16,854.61,67.4922,,31.5221,294.57,198.57,,,7.07,17,11.58,,0.96,,0
559,-25.56,977.88,1626.75,777.56,-37.09,,,,-37.11,,,60.51,732.33,64.7676,,27.7257,271.92,191.02,,,6.98,17.34,12.57,,0.93,,0
467.31,-25.15,1013.5,1583.25,713.19,-23.16,,,,-23.17,,,54.21,579.55,56.8828,,22.1107,178.54,117.02,,,7.1,17.65,11.69,,0.92,,0
467.31,-25.15,1013.5,1583.25,713.19,-23.16,,,,-23.17,,,54.21,579.55,56.8828,,22.1107,178.54,117.02,,,7.1,17.65,11.69,,0.92,,1
467.31,-25.15,1013.5,1583.25,713.19,-23.16,,,,-23.17,,,54.21,579.55,56.8828,,22.1107,178.54,117.02,,,7.1,17.65,11.69,,0.92,,1
1403.88,-8.25,1165.5,1322.25,1479.75,-1.44,,,,-46.48,,,167.94,970.8,64.0469,,21.9672,266.07,171.49,,,7.82,20.15,12.52,,0.99,,3
1564.88,-2.84,1076.25,1256,1860.06,-4.59,,,,-4.58,,,175.11,1034.11,63.8465,,22.2361,233.42,169.08,,,7.64,21.46,14.32,,0.92,,0
1457.62,-3.18,1158.12,1267.75,1702.5,0,,,,-0.01,,,179.36,1030.96,56.815,,17.4512,196.82,138.29,,,8.3,22.54,12.28,,0.91,,0
1285.12,-14.18,878.5,1279,1438.56,-2.66,,,,-26.79,,,162.5,903.65,69.7182,,28.6101,296.32,208.51,,,7.58,19.12,13.34,,0.98,,0
957.38,-8.71,990,1252.75,1100,-0.19,,,,-39.01,,,128.92,791.27,68.7256,,29.324,311.45,222.29,,,7.11,17.92,12.59,,0.97,,2
1660.44,-12.85,865.62,1391,1830,-11.36,,,,-15.52,,,170.85,1103.47,62.7207,,27.7747,305.64,293.19,,,7.4,20.5,14.57,,0.95,,0
954.38,-24.97,898.38,1493.5,1066,-22.61,,,,-101.36,,,92.68,770.16,63.3528,,27.4607,301.45,252.23,,,6.54,16.1,12.31,,0.99,,2
1159,-28.51,1049,1667.25,1448.81,-33.7,,,,-33.71,,,123.55,1001.88,70.3436,,30.3898,368.76,324.57,,,7.24,18.91,13.43,,0.86,,0
1509.31,-17.16,676.56,1394.5,1688.69,-5.45,,,,-24.67,,,156.1,916.91,66.0548,,27.9613,349.17,267.41,,,6.92,18.53,14.52,,0.97,,1
1159,-28.51,1049,1667.25,1448.81,-33.7,,,,-33.71,,,123.55,1001.88,70.3436,,30.3898,368.76,324.57,,,7.24,18.91,13.43,,0.86,,3
872.62,-57.01,882,1930.75,1071.69,-25.64,,,,-94.21,,,60.59,979,59.8107,,25.2384,320.98,265.01,,,6.53,17.57,13.14,,0.86,,1
1509.31,-17.16,676.56,1394.5,1688.69,-5.45,,,,-24.67,,,156.1,916.91,66.0548,,27.9613,349.17,267.41,,,6.92,18.53,14.52,,0.97,,2
342.69,-39.13,1068.69,1993,446.38,-12.24,,,,-91.14,,,18.23,640.72,47.8941,,23.0336,225.98,202.57,,,6.4,16.18,11.62,,0.93,,1
1159,-28.51,1049,1667.25,1448.81,-33.7,,,,-33.71,,,123.55,1001.88,70.3436,,30.3898,368.76,324.57,,,7.24,18.91,13.43,,0.86,,2
1523.12,-11.85,986,1506.75,1830.56,-11.61,,,,-15.89,,,150.89,1072.28,61.4245,,25.8408,278.61,255.41,,,7.43,20.13,13.76,,0.91,,0
573.81,-95.47,1585.75,2336.5,1411.5,-89.02,,,,-89.02,,,34.7,1127.75,78.7265,,30.6154,370.61,336.79,,,6.74,18.92,15.2,,0.83,,2
1523.12,-11.85,986,1506.75,1830.56,-11.61,,,,-15.89,,,150.89,1072.28,61.4245,,25.8408,278.61,255.41,,,7.43,20.13,13.76,,0.91,,1
1159,-28.51,1049,1667.25,1448.81,-33.7,,,,-33.71,,,123.55,1001.88,70.3436,,30.3898,368.76,324.57,,,7.24,18.91,13.43,,0.86,,2
1163.81,-26.47,695.56,1537,1292.88,-19.3,,,,-35.61,,,112.71,800.03,65.0317,,24.7646,296.86,238.82,,,6.71,17.63,13.89,,0.99,,1
1341.25,-27.09,915.5,1585.25,1837.31,-19.76,,,,-19.77,,,115.02,1007.44,69.198,,34.0286,392.78,380.81,,,6.97,17.95,15.51,,0.95,,3
1253.38,-27.69,970.06,1558.25,1847.19,-9.35,,,,-40.9,,,132.84,920.51,70.103,,27.1502,293.66,300.16,,,7.02,17.63,14.62,,0.96,,1
1069.56,-27.78,649.75,1646.5,1188.25,-26.04,,,,-26.05,,,65.96,953.94,60.4888,,24.8396,251.94,207.75,,,6.48,17.03,14.04,,0.99,,2
830.19,-33.12,1033.06,1818.75,1156.56,-49.2,,,,-49.21,,,56.67,960.38,70.7129,,33.3614,401.72,360.81,,,6.98,16.87,13.69,,0.92,,3
551.94,-103.22,729.19,2325.25,737.19,-75.73,,,,-75.74,,,24.84,898.19,54.5753,,21.7081,221.6,194.78,,,6.5,17.28,13.57,,0.89,,0
1440.25,-34.66,652,1690.5,1804.31,-11.51,,,,-26.83,,,117.12,1042.88,63.298,,27.2649,266.1,270.22,,,6.64,18.07,15.35,,0.89,,1
